platform,followers_count,following_count,posts_count,account_age_days,has_profile_pic,bio_length,verified,engagement_rate,avg_posts_per_day,follower_following_ratio,is_fraud
LinkedIn,488972,39,3169,4264,1,389,0,0.0443,0.743,12224.3,0
LinkedIn,230828,2140,4944,4249,1,170,0,0.1433,1.164,107.81,0
LinkedIn,114972,2730,1779,5113,1,335,0,0.0574,0.348,42.1,0
LinkedIn,1345137,1725,2220,4214,0,330,0,0.127,0.527,779.34,1
LinkedIn,760666,163,4245,1070,1,59,0,0.0826,3.967,4638.21,0
LinkedIn,1055960,978,6423,4532,1,357,0,0.1234,1.417,1078.61,0
LinkedIn,1145503,1620,59,808,1,45,0,0.0811,0.073,706.66,0
LinkedIn,558444,192,5967,3167,1,67,0,0.0699,1.884,2893.49,0
LinkedIn,766543,2590,1494,2422,1,135,0,0.1796,0.617,295.85,0
LinkedIn,776515,82,5941,3711,1,294,0,0.1614,1.601,9355.6,0
LinkedIn,1015142,2486,2205,3817,1,319,0,0.0574,0.578,408.18,0
LinkedIn,1358875,2166,1755,2015,1,203,0,0.0371,0.871,627.08,0
LinkedIn,881314,1987,6363,747,1,89,1,0.0214,8.518,443.32,0
LinkedIn,128294,1286,267,3893,1,352,0,0.0612,0.069,99.68,0
LinkedIn,1055062,1945,2040,4751,1,221,0,0.0905,0.429,542.17,0
LinkedIn,260931,880,5589,6073,1,317,0,0.1504,0.92,296.18,0
LinkedIn,1043205,274,439,1629,1,331,0,0.1354,0.269,3793.47,0
LinkedIn,1351863,1076,3893,3711,1,399,0,0.1124,1.049,1255.21,0
LinkedIn,235585,305,874,5826,1,223,0,0.1145,0.15,769.89,0
LinkedIn,356604,2926,7611,227,1,76,0,0.1563,33.529,121.83,0
LinkedIn,1045709,934,6493,5755,1,47,0,0.0927,1.128,1118.41,0
LinkedIn,297813,1440,5552,121,1,399,1,0.0904,45.884,206.67,0
LinkedIn,1271330,707,664,6928,1,328,0,0.0388,0.096,1795.66,0
LinkedIn,824443,768,7007,6516,1,224,0,0.1187,1.075,1072.1,0
LinkedIn,616523,677,2319,391,1,193,0,0.0613,5.931,909.33,0
LinkedIn,1314865,1913,6698,5325,1,342,0,0.1625,1.258,686.97,0
LinkedIn,1421755,1415,3413,1863,1,85,0,0.0573,1.832,1004.06,0
LinkedIn,110150,641,120,2263,1,365,0,0.1147,0.053,171.57,0
LinkedIn,1492078,1025,855,5403,1,127,0,0.0763,0.158,1454.27,0
LinkedIn,95578,673,3687,3047,1,239,0,0.0358,1.21,141.81,0
LinkedIn,782270,929,3255,2256,1,368,0,0.0301,1.443,841.15,0
LinkedIn,708366,486,2830,5207,1,150,0,0.1629,0.543,1454.55,0
LinkedIn,96882,807,2236,1448,1,179,0,0.1279,1.544,119.9,0
LinkedIn,31220,1269,1923,130,1,81,0,0.1629,14.792,24.58,0
LinkedIn,613106,2509,3573,997,1,294,1,0.1017,3.584,244.27,0
LinkedIn,950413,2274,3445,2547,1,375,0,0.0526,1.353,417.76,0
LinkedIn,779436,2354,7010,333,1,294,0,0.1454,21.051,330.97,0
LinkedIn,726949,2557,5193,1184,1,187,0,0.1352,4.386,284.19,0
LinkedIn,833631,394,7563,1809,0,270,1,0.1546,4.181,2110.46,1
LinkedIn,670791,2543,208,420,1,343,0,0.0453,0.495,263.68,0
LinkedIn,445224,977,2461,1862,1,242,0,0.1409,1.322,455.24,0
LinkedIn,723878,1438,2395,1031,1,281,0,0.1606,2.323,503.04,0
LinkedIn,266316,1796,7780,530,1,91,0,0.0402,14.679,148.2,0
LinkedIn,1311465,1464,3734,5179,0,60,0,0.0785,0.721,895.2,1
LinkedIn,1311053,1392,7847,2623,0,309,0,0.0609,2.992,941.17,1
LinkedIn,944945,2094,7058,1814,1,398,0,0.1123,3.891,451.05,0
LinkedIn,1089434,2183,5266,5263,1,236,0,0.1702,1.001,498.83,0
LinkedIn,606009,1273,883,5876,1,33,0,0.1503,0.15,475.67,0
LinkedIn,752651,445,13,6386,1,78,0,0.1498,0.002,1687.56,0
LinkedIn,311692,553,333,6379,1,157,0,0.1216,0.052,562.62,0
LinkedIn,1343453,1097,5844,1017,1,190,0,0.0081,5.746,1223.55,1
LinkedIn,1455850,903,7091,2769,1,394,0,0.0795,2.561,1610.45,0
LinkedIn,1147946,95,722,5422,1,25,0,0.1666,0.133,11957.77,0
LinkedIn,451491,1764,1440,4122,1,391,0,0.0394,0.349,255.8,0
LinkedIn,1007580,801,6007,3088,0,309,0,0.0758,1.945,1256.33,1
LinkedIn,353422,900,3633,2625,1,139,0,0.0497,1.384,392.26,0
LinkedIn,268814,274,4405,1429,1,80,0,0.0509,3.083,977.51,0
LinkedIn,187295,2123,5548,4216,0,196,0,0.1083,1.316,88.18,1
LinkedIn,67933,33,6233,1836,1,72,0,0.0865,3.395,1998.03,0
LinkedIn,970513,2054,2187,4434,1,383,0,0.1703,0.493,472.27,0
LinkedIn,1145830,2510,2482,6521,1,380,0,0.0761,0.381,456.32,0
LinkedIn,973174,694,7668,2316,1,94,0,0.1276,3.311,1400.25,0
LinkedIn,958292,1856,777,3102,1,248,0,0.149,0.25,516.04,0
LinkedIn,53221,1659,5652,3031,1,249,0,0.0313,1.865,32.06,0
LinkedIn,1412548,2459,5018,5540,1,207,0,0.0504,0.906,574.21,0
LinkedIn,1270924,1228,2609,4531,1,327,0,0.0337,0.576,1034.11,0
LinkedIn,1134744,798,950,2711,1,291,0,0.1217,0.35,1420.21,0
LinkedIn,1032073,619,3482,6171,0,130,0,0.0148,0.564,1664.63,1
LinkedIn,1334914,2964,1377,2152,1,276,0,0.1746,0.64,450.22,0
LinkedIn,573132,676,4792,1746,1,349,0,0.0276,2.745,846.58,0
LinkedIn,155633,288,5182,641,1,59,0,0.1087,8.084,538.52,0
LinkedIn,47826,2465,1417,2102,1,111,0,0.1797,0.674,19.39,0
LinkedIn,1189868,2903,3382,299,1,99,0,0.1297,11.311,409.73,0
LinkedIn,769109,2678,3984,5749,1,269,1,0.1198,0.693,287.09,0
LinkedIn,1049144,354,5928,2165,1,334,0,0.0839,2.738,2955.34,0
LinkedIn,603161,2907,3968,385,0,307,0,0.0544,10.306,207.41,1
LinkedIn,865616,1802,420,4883,1,382,0,0.0557,0.086,480.1,0
LinkedIn,762079,718,5076,6816,1,380,0,0.0803,0.745,1059.92,0
LinkedIn,333979,254,1294,2244,1,48,0,0.0073,0.577,1309.72,1
LinkedIn,862719,584,3073,3742,1,175,0,0.0545,0.821,1474.73,0
LinkedIn,660962,2401,2570,2428,1,354,0,0.0225,1.058,275.17,0
LinkedIn,16916,270,7712,997,1,112,0,0.0711,7.735,62.42,0
LinkedIn,669622,368,1628,4845,1,92,0,0.0855,0.336,1814.69,0
LinkedIn,1288081,576,5138,1766,1,389,0,0.0839,2.909,2232.38,0
LinkedIn,773250,973,6159,6681,1,74,0,0.0345,0.922,793.89,0
LinkedIn,752825,2851,498,792,1,21,0,0.1286,0.629,263.96,0
LinkedIn,407259,1201,4648,2149,0,359,0,0.1435,2.163,338.82,1
LinkedIn,1172412,1518,5018,2098,1,55,0,0.0459,2.392,771.83,0
LinkedIn,607022,1180,4998,2819,1,305,0,0.035,1.773,513.99,0
LinkedIn,744026,1502,3245,5160,1,234,0,0.0353,0.629,495.03,0
LinkedIn,1448962,2656,5812,4856,1,182,0,0.0202,1.197,545.34,0
LinkedIn,1144537,1717,6522,6440,1,74,0,0.0815,1.013,666.2,0
LinkedIn,995711,1481,3779,3498,1,391,0,0.0257,1.08,671.87,0
LinkedIn,1384797,47,5178,3873,1,304,0,0.1625,1.337,28849.94,0
LinkedIn,1018015,2556,5318,1806,1,124,0,0.0738,2.945,398.13,0
LinkedIn,648145,1636,7133,1914,1,282,0,0.1713,3.727,395.93,0
LinkedIn,394890,1021,5958,5625,1,341,0,0.0659,1.059,386.39,0
LinkedIn,1234273,2886,4218,343,1,356,0,0.0929,12.297,427.53,0
LinkedIn,400155,1135,7152,1642,1,153,0,0.1783,4.356,352.25,0
LinkedIn,349298,908,1901,2990,1,261,0,0.1524,0.636,384.27,0
LinkedIn,1465316,1823,381,5113,1,29,0,0.1091,0.075,803.35,0
LinkedIn,1203149,2742,1323,2619,1,133,0,0.178,0.505,438.63,0
LinkedIn,398732,664,6275,4308,1,129,0,0.093,1.457,599.6,0
LinkedIn,1032044,2193,1422,329,1,337,1,0.1209,4.322,470.39,0
LinkedIn,613307,27,1633,6178,1,316,0,0.1722,0.264,21903.82,0
LinkedIn,181837,2603,4199,6219,1,353,0,0.0576,0.675,69.83,0
LinkedIn,675722,72,830,674,1,225,0,0.0714,1.231,9256.47,0
LinkedIn,67193,2993,1496,627,1,34,0,0.0792,2.386,22.44,0
LinkedIn,800999,1671,5375,6693,1,357,0,0.1579,0.803,479.07,0
LinkedIn,207075,2438,1358,3688,1,171,0,0.0514,0.368,84.9,0
LinkedIn,329213,1923,2004,5595,1,123,0,0.0921,0.358,171.11,0
LinkedIn,920577,1645,4853,2154,1,262,0,0.1314,2.253,559.28,0
LinkedIn,782173,204,3773,4122,1,193,0,0.0506,0.915,3815.48,0
LinkedIn,123774,2686,6973,1998,1,209,0,0.1144,3.49,46.06,0
LinkedIn,861407,2613,351,4911,1,377,0,0.1455,0.071,329.54,0
LinkedIn,532240,2087,4153,2454,1,371,0,0.0425,1.692,254.9,0
LinkedIn,308196,492,3880,4183,1,319,0,0.1402,0.928,625.14,0
LinkedIn,1173088,2496,2594,3062,1,288,0,0.1755,0.847,469.8,0
LinkedIn,1334040,1838,4013,4692,0,247,0,0.1626,0.855,725.42,1
LinkedIn,263492,381,1686,4060,1,390,0,0.1604,0.415,689.77,0
LinkedIn,1232570,2962,7429,5379,0,334,0,0.0158,1.381,415.99,1
LinkedIn,1171959,176,6035,3100,1,149,0,0.0747,1.947,6621.24,0
LinkedIn,1291236,2642,6355,3433,1,276,0,0.1138,1.851,488.55,0
LinkedIn,223086,2343,2089,3725,1,397,0,0.0105,0.561,95.17,0
LinkedIn,101322,1443,1820,194,0,194,0,0.1155,9.381,70.17,1
LinkedIn,1135501,2085,2354,4680,1,39,0,0.1011,0.503,544.34,0
LinkedIn,193297,2574,7218,4260,1,394,0,0.0861,1.694,75.07,0
LinkedIn,440459,537,7377,5346,0,287,0,0.0121,1.38,818.7,1
LinkedIn,1039404,2289,6411,1576,1,131,0,0.0639,4.068,453.89,0
LinkedIn,74334,1593,1877,2707,1,219,0,0.1534,0.693,46.63,0
LinkedIn,861384,2487,3242,901,1,58,0,0.0579,3.598,346.22,0
LinkedIn,520213,88,4486,1962,1,380,0,0.1639,2.286,5845.09,0
LinkedIn,33854,731,7436,2908,0,281,0,0.1619,2.557,46.25,1
LinkedIn,1354845,2361,2253,6146,1,389,0,0.1136,0.367,573.6,0
LinkedIn,788060,112,1124,1172,1,37,1,0.1526,0.959,6973.98,0
LinkedIn,222471,1866,4901,3480,1,21,0,0.0333,1.408,119.16,0
LinkedIn,55862,2052,2194,4565,1,82,0,0.1569,0.481,27.21,0
LinkedIn,129709,2364,7463,5801,1,287,0,0.0574,1.287,54.85,0
LinkedIn,906558,1024,5616,1265,1,50,0,0.096,4.44,884.45,0
LinkedIn,1361876,706,3811,285,1,252,0,0.1386,13.372,1926.27,0
LinkedIn,1063173,457,6000,905,0,94,0,0.1303,6.63,2321.34,1
LinkedIn,388852,2981,6137,6835,1,378,0,0.1341,0.898,130.4,0
LinkedIn,86353,2927,1899,5060,0,274,0,0.0167,0.375,29.49,1
LinkedIn,560048,485,489,6654,1,340,0,0.1301,0.073,1152.36,0
LinkedIn,933816,1117,3192,3924,1,198,1,0.0246,0.813,835.26,0
LinkedIn,1004683,2864,1600,5815,1,135,0,0.015,0.275,350.67,0
LinkedIn,1115437,691,7449,5656,1,216,0,0.0323,1.317,1611.9,0
LinkedIn,1325821,638,719,6257,0,298,0,0.0936,0.115,2074.84,1
LinkedIn,1041933,403,4675,4734,1,314,0,0.1131,0.988,2579.04,0
LinkedIn,764296,1169,4524,529,1,269,0,0.0194,8.552,653.24,0
LinkedIn,1380312,418,1789,5652,1,105,0,0.0285,0.317,3294.3,0
LinkedIn,328688,988,3808,2102,1,290,0,0.1088,1.812,332.34,0
LinkedIn,1335728,776,7530,5006,1,55,1,0.0041,1.504,1719.08,1
LinkedIn,273338,680,1940,2756,1,351,0,0.0154,0.704,401.38,0
LinkedIn,973408,1394,6991,6900,1,66,0,0.0171,1.013,697.78,0
LinkedIn,99595,2582,4713,950,1,303,0,0.1098,4.961,38.56,0
LinkedIn,937122,1825,7588,1252,1,168,0,0.0763,6.061,513.21,0
LinkedIn,1364675,1741,4864,682,0,228,0,0.1429,7.132,783.4,1
LinkedIn,1255604,2874,1682,6798,1,168,0,0.0269,0.247,436.73,0
LinkedIn,276138,1222,3357,3594,1,83,0,0.16,0.934,225.79,0
LinkedIn,1177506,99,4279,411,1,275,0,0.1744,10.411,11775.06,0
LinkedIn,1291151,1243,3008,2644,1,256,1,0.0281,1.138,1037.9,0
LinkedIn,512936,617,1998,2320,1,72,0,0.093,0.861,829.99,0
LinkedIn,1126621,641,776,3367,1,187,0,0.1061,0.23,1754.86,0
LinkedIn,510,2124,3965,1159,1,73,0,0.0343,3.421,0.24,0
LinkedIn,273819,2678,4168,1717,1,325,0,0.1698,2.427,102.21,0
LinkedIn,581177,2209,7842,3285,1,178,0,0.1125,2.387,262.98,0
LinkedIn,1150906,2353,5257,1345,1,184,0,0.1394,3.909,488.92,0
LinkedIn,560955,533,5630,2219,1,130,0,0.1293,2.537,1050.48,0
LinkedIn,386329,1328,1158,2959,1,239,0,0.1616,0.391,290.69,0
LinkedIn,1284997,2443,2108,2856,1,214,0,0.1282,0.738,525.78,0
LinkedIn,522213,1965,11,4952,1,350,0,0.0057,0.002,265.62,1
LinkedIn,360567,1203,7285,6069,1,219,0,0.1666,1.2,299.47,0
LinkedIn,470089,294,4224,1877,1,96,0,0.0132,2.25,1593.52,0
LinkedIn,133286,2081,3380,2798,1,111,0,0.1126,1.208,64.02,0
LinkedIn,567239,1347,4707,5854,0,357,0,0.1332,0.804,420.8,1
LinkedIn,1462574,520,720,3571,1,67,0,0.061,0.202,2807.24,0
LinkedIn,176663,1309,1560,1009,1,160,0,0.0597,1.546,134.86,0
LinkedIn,672655,525,3272,2279,1,235,0,0.1045,1.436,1278.81,0
LinkedIn,219764,1347,5299,2193,1,65,0,0.0991,2.416,163.03,0
LinkedIn,1341259,180,1753,500,1,98,1,0.1161,3.506,7410.27,0
LinkedIn,760860,1382,6359,137,1,219,0,0.1768,46.416,550.15,0
LinkedIn,417823,338,3525,6337,1,200,0,0.1007,0.556,1232.52,0
LinkedIn,787056,2834,489,4275,1,248,0,0.1503,0.114,277.62,0
LinkedIn,128044,136,3473,1744,0,280,0,0.0438,1.991,934.63,1
LinkedIn,1032318,455,6529,3217,1,219,0,0.1687,2.03,2263.86,0
LinkedIn,292824,1301,755,2927,1,278,0,0.0905,0.258,224.9,0
LinkedIn,938972,71,7802,6117,1,235,0,0.1718,1.275,13041.28,0
LinkedIn,864889,1512,6280,428,0,130,0,0.1542,14.673,571.64,1
LinkedIn,1226366,1771,3654,1947,1,276,0,0.1103,1.877,692.08,0
LinkedIn,315503,684,151,447,1,244,0,0.0139,0.338,460.59,0
LinkedIn,569942,951,1126,3627,1,119,1,0.0218,0.31,598.68,0
LinkedIn,1053569,2652,5255,5288,1,95,0,0.0179,0.994,397.12,0
LinkedIn,963113,660,833,4587,1,261,0,0.174,0.182,1457.05,0
LinkedIn,1492438,2223,3230,6140,1,216,0,0.1634,0.526,671.06,0
LinkedIn,364577,1467,4826,2009,1,305,0,0.0783,2.402,248.35,0
LinkedIn,635975,1115,5170,6560,0,67,0,0.0712,0.788,569.87,1
LinkedIn,108359,1228,3523,3606,1,126,1,0.1481,0.977,88.17,0
LinkedIn,229925,2283,6596,5547,1,303,0,0.1576,1.189,100.67,0
LinkedIn,527376,2958,7099,159,1,320,0,0.1379,44.648,178.23,0
LinkedIn,977280,269,4052,6103,1,363,0,0.0977,0.664,3619.56,0
LinkedIn,122380,1034,1850,4715,1,316,0,0.1407,0.392,118.24,0
LinkedIn,380379,1650,4878,2767,1,399,0,0.0486,1.763,230.39,0
LinkedIn,1026291,1764,7169,4675,1,119,0,0.0845,1.533,581.47,0
LinkedIn,1202505,835,6782,4603,1,373,0,0.0405,1.473,1438.4,0
LinkedIn,443556,991,1221,6390,1,165,1,0.0061,0.191,447.13,1
LinkedIn,1456601,2946,7527,4415,1,63,0,0.0843,1.705,494.27,0
LinkedIn,1023070,717,1798,4937,1,131,0,0.1052,0.364,1424.89,0
LinkedIn,1499610,1315,2199,5691,1,186,0,0.0647,0.386,1139.52,0
LinkedIn,667954,1865,2084,3635,1,282,1,0.126,0.573,357.96,0
LinkedIn,1043144,2750,2796,3431,1,347,0,0.0333,0.815,379.19,0
LinkedIn,1450348,1558,2878,5687,1,122,0,0.0128,0.506,930.31,0
LinkedIn,33301,284,229,5446,1,355,0,0.0105,0.042,116.85,0
LinkedIn,930256,2013,7652,1074,1,285,0,0.108,7.125,461.89,0
LinkedIn,1252325,2824,3963,402,1,261,0,0.0916,9.858,443.3,0
LinkedIn,24306,1794,4717,4171,1,356,0,0.08,1.131,13.54,0
LinkedIn,1083664,818,7663,6731,1,272,0,0.0222,1.138,1323.16,0
LinkedIn,41578,2046,7014,4848,1,31,0,0.1595,1.447,20.31,0
LinkedIn,749184,2735,2234,5117,1,117,0,0.1744,0.437,273.82,0
LinkedIn,1318516,1355,4032,6439,1,77,0,0.0187,0.626,972.36,0
LinkedIn,1195174,1264,5155,5531,1,371,0,0.0376,0.932,944.8,0
LinkedIn,639492,256,3162,1312,1,197,0,0.0608,2.41,2488.3,0
LinkedIn,1059735,885,2705,3255,1,393,0,0.0572,0.831,1196.09,0
LinkedIn,1438147,64,7613,5423,1,361,0,0.1056,1.404,22125.34,0
LinkedIn,288921,2731,4506,5849,1,191,0,0.1249,0.77,105.75,0
LinkedIn,813597,1578,6063,3798,1,176,0,0.1517,1.596,515.26,0
LinkedIn,955829,2179,1552,2859,1,198,0,0.1326,0.543,438.45,0
LinkedIn,909921,885,5873,3816,1,134,0,0.1792,1.539,1027.0,0
LinkedIn,1248581,2569,2851,2251,1,377,0,0.0639,1.267,485.83,0
LinkedIn,1048272,1774,7840,5120,1,228,0,0.109,1.531,590.58,0
LinkedIn,27016,2066,6422,4873,1,157,0,0.1129,1.318,13.07,0
LinkedIn,413513,972,143,2135,1,159,0,0.0152,0.067,424.99,0
LinkedIn,1474865,151,7853,3088,1,303,0,0.0168,2.543,9703.06,0
LinkedIn,642398,1912,7194,2708,1,146,0,0.049,2.657,335.81,0
LinkedIn,827400,2611,2334,6680,1,289,0,0.0071,0.349,316.77,1
LinkedIn,1392388,2715,3251,5766,1,42,0,0.1541,0.564,512.66,0
LinkedIn,1185609,170,4140,5008,1,176,0,0.1204,0.827,6933.39,0
LinkedIn,55143,2338,2091,2989,1,388,0,0.0501,0.7,23.58,0
LinkedIn,1309787,1377,4871,692,1,333,0,0.0404,7.039,950.5,0
LinkedIn,1321823,1769,3477,1927,1,315,1,0.166,1.804,746.79,0
LinkedIn,59594,1594,5897,2589,1,166,1,0.0984,2.278,37.36,0
LinkedIn,1213984,2711,4384,1421,1,128,0,0.1023,3.085,447.63,0
LinkedIn,1459859,1578,784,3924,1,369,0,0.0567,0.2,924.55,0
LinkedIn,541968,136,5468,2144,1,89,0,0.0133,2.55,3955.97,0
LinkedIn,1103312,1351,887,1740,0,359,0,0.016,0.51,816.06,1
LinkedIn,611747,2307,2523,1691,1,192,0,0.1717,1.492,265.06,0
LinkedIn,534647,1022,5935,2256,1,69,0,0.0944,2.631,522.63,0
LinkedIn,760783,174,4889,1732,1,95,0,0.1439,2.823,4347.33,0
LinkedIn,185749,2424,7442,568,0,112,1,0.0676,13.102,76.6,1
LinkedIn,1317192,2887,1701,5192,0,306,0,0.1211,0.328,456.09,1
LinkedIn,1173189,2005,1830,4489,0,180,0,0.1793,0.408,584.84,1
LinkedIn,1380388,1573,1031,1358,1,275,0,0.1512,0.759,876.99,0
LinkedIn,10980,2939,5103,3537,1,290,0,0.0804,1.443,3.73,0
LinkedIn,1115134,2328,4297,3488,1,157,0,0.1171,1.232,478.8,0
LinkedIn,836091,2783,6031,4251,1,64,0,0.0491,1.419,300.32,0
LinkedIn,518467,2839,6717,2896,1,369,0,0.154,2.319,182.56,0
LinkedIn,1092707,2904,1831,768,1,149,0,0.0141,2.384,376.15,0
LinkedIn,630891,2510,2623,2700,1,248,0,0.1491,0.971,251.25,0
LinkedIn,1200210,2131,4601,4511,1,280,0,0.0302,1.02,562.95,0
LinkedIn,552816,157,1490,3999,1,235,0,0.097,0.373,3498.84,0
LinkedIn,353259,1903,4922,5913,1,257,0,0.0031,0.832,185.54,1
LinkedIn,979509,2978,4014,1526,1,320,0,0.0473,2.63,328.8,0
LinkedIn,261054,906,4227,6885,1,396,0,0.0867,0.614,287.82,0
LinkedIn,1243066,339,554,4926,1,352,0,0.0166,0.112,3656.08,0
LinkedIn,478218,1256,1202,3040,1,181,0,0.1568,0.395,380.44,0
LinkedIn,1404253,501,6534,3024,1,260,0,0.0755,2.161,2797.32,0
LinkedIn,1276302,611,114,4454,1,395,0,0.137,0.026,2085.46,0
LinkedIn,1277433,2293,2667,746,1,245,0,0.0609,3.575,556.86,0
LinkedIn,803737,817,6001,262,1,38,0,0.1651,22.905,982.56,0
LinkedIn,497621,59,7740,1418,1,224,0,0.1156,5.458,8293.68,0
LinkedIn,263798,1489,3465,3235,0,341,0,0.0551,1.071,177.05,1
LinkedIn,168637,1785,2385,4227,1,231,0,0.1132,0.564,94.42,0
LinkedIn,1004294,1768,1985,4540,1,131,0,0.0507,0.437,567.72,0
LinkedIn,892529,1487,5050,1344,1,288,0,0.1331,3.757,599.82,0
LinkedIn,1429083,1778,7585,5815,0,336,0,0.161,1.304,803.31,1
LinkedIn,1206352,2236,3928,6250,1,309,0,0.0116,0.628,539.27,0
LinkedIn,530280,227,213,6344,1,262,0,0.1779,0.034,2325.79,0
LinkedIn,1398829,946,1963,4968,1,90,0,0.0603,0.395,1477.12,0
LinkedIn,766674,742,4215,2835,1,90,0,0.1695,1.487,1031.86,0
LinkedIn,415664,2617,3301,2488,1,125,0,0.0074,1.327,158.77,1
LinkedIn,654248,1754,7562,4407,1,233,0,0.0227,1.716,372.79,0
LinkedIn,836899,852,36,1530,1,119,0,0.1585,0.024,981.12,0
LinkedIn,1413053,989,4850,2611,1,160,0,0.163,1.858,1427.33,0
LinkedIn,263351,2631,7536,4579,1,265,0,0.1482,1.646,100.06,0
LinkedIn,91385,2152,1168,704,1,307,0,0.0383,1.659,42.45,0
LinkedIn,1412799,235,5499,5897,1,189,0,0.0441,0.933,5986.44,0
LinkedIn,944706,1866,5458,5629,0,44,0,0.1407,0.97,506.0,1
LinkedIn,940970,2161,4092,2968,1,33,0,0.1415,1.379,435.23,0
LinkedIn,120292,1153,2710,5235,1,348,0,0.0947,0.518,104.24,0
LinkedIn,358226,81,6406,2125,1,365,0,0.0626,3.015,4368.61,0
LinkedIn,1389763,258,7914,1898,1,185,0,0.131,4.17,5365.88,0
LinkedIn,1019861,881,7787,2720,1,316,0,0.0995,2.863,1156.3,0
LinkedIn,659923,2066,5499,3548,1,44,0,0.071,1.55,319.27,0
LinkedIn,1235232,2758,3688,3133,1,383,0,0.0134,1.177,447.71,0
LinkedIn,58659,2207,2803,1618,1,345,1,0.1305,1.732,26.57,0
LinkedIn,458061,1993,2113,4248,1,236,0,0.1639,0.497,229.72,0
LinkedIn,134919,1588,6849,5790,1,176,1,0.1017,1.183,84.91,0
LinkedIn,704579,1357,3004,907,1,116,1,0.145,3.312,518.84,0
LinkedIn,913151,218,3144,6025,1,181,0,0.0916,0.522,4169.64,0
LinkedIn,1265318,583,2492,6001,1,79,0,0.019,0.415,2166.64,0
LinkedIn,1082295,96,2723,5600,1,237,0,0.1611,0.486,11157.68,0
LinkedIn,710167,1206,5887,230,1,288,0,0.1239,25.596,588.37,0
LinkedIn,912748,235,7545,3002,1,159,0,0.0468,2.513,3867.58,0
LinkedIn,395291,2034,635,569,1,382,0,0.026,1.116,194.25,0
LinkedIn,1493710,2897,224,4986,1,378,0,0.1492,0.045,515.43,0
LinkedIn,196853,1810,543,3090,1,310,0,0.1359,0.176,108.7,0
LinkedIn,836532,1688,6942,6008,1,301,0,0.176,1.155,495.28,0
LinkedIn,243339,148,75,414,1,183,0,0.0458,0.181,1633.15,0
LinkedIn,593808,952,2621,752,1,208,0,0.0403,3.485,623.09,0
LinkedIn,849858,1993,1704,5428,1,123,0,0.0351,0.314,426.21,0
LinkedIn,1445602,1807,2580,6925,1,225,0,0.0475,0.373,799.56,0
LinkedIn,1049470,1773,4081,1989,1,325,0,0.0481,2.052,591.58,0
LinkedIn,1183811,385,6555,1826,1,391,0,0.1504,3.59,3066.87,0
LinkedIn,599676,733,6561,6302,1,158,0,0.0909,1.041,817.0,0
LinkedIn,1368331,1616,1076,284,1,224,0,0.125,3.789,846.22,0
LinkedIn,239224,629,2583,1576,1,120,0,0.1709,1.639,379.72,0
LinkedIn,633183,1138,26,6939,1,343,0,0.0528,0.004,555.91,0
LinkedIn,729752,1921,2640,3657,1,24,1,0.0352,0.722,379.68,0
LinkedIn,40410,2804,6638,3494,1,269,0,0.0529,1.9,14.41,0
LinkedIn,435980,1003,1226,3377,1,51,0,0.1007,0.363,434.24,0
LinkedIn,1084718,1774,3735,6539,1,369,0,0.1653,0.571,611.11,0
LinkedIn,322209,2526,4878,3670,1,90,0,0.1149,1.329,127.51,0
LinkedIn,697192,720,7360,2746,1,27,0,0.1732,2.68,966.98,0
LinkedIn,45544,2488,6062,2796,1,173,0,0.1023,2.168,18.3,0
LinkedIn,320921,870,4602,2628,1,291,0,0.0575,1.751,368.45,0
LinkedIn,1197497,2617,568,6323,1,64,0,0.1784,0.09,457.41,0
LinkedIn,188168,2076,5391,6590,1,300,0,0.0713,0.818,90.6,0
LinkedIn,1496800,2547,6370,1842,1,117,1,0.1585,3.458,587.44,0
LinkedIn,1048040,2566,1347,4359,0,123,0,0.126,0.309,408.27,1
LinkedIn,1491819,131,5769,6091,1,378,0,0.0681,0.947,11301.66,0
LinkedIn,1158247,2635,5919,6561,0,61,0,0.1722,0.902,439.4,1
LinkedIn,562250,1023,6798,6468,0,296,0,0.1627,1.051,549.07,1
LinkedIn,1071636,1311,5852,1668,1,206,0,0.0403,3.508,816.8,0
LinkedIn,827711,1025,4276,3482,1,225,1,0.0415,1.228,806.74,0
LinkedIn,451034,1022,6070,4375,1,80,0,0.0808,1.387,440.89,0
LinkedIn,1213893,1037,3425,3087,1,90,0,0.0021,1.109,1169.45,1
LinkedIn,1239055,1610,4036,2132,1,278,0,0.0458,1.893,769.12,0
LinkedIn,1219234,771,3094,2106,1,171,0,0.0441,1.469,1579.32,0
LinkedIn,619075,2826,51,5018,1,97,0,0.1089,0.01,218.99,0
LinkedIn,1278168,82,6447,3715,1,348,0,0.1415,1.735,15399.61,0
LinkedIn,496696,2944,1649,4258,1,41,0,0.0395,0.387,168.66,0
LinkedIn,983724,1567,7797,2870,1,129,0,0.0345,2.717,627.38,0
LinkedIn,1120867,1720,4920,6281,1,100,0,0.1093,0.783,651.29,0
LinkedIn,1334769,786,5685,6231,0,126,0,0.1256,0.912,1696.02,1
LinkedIn,437937,2289,1685,6549,1,309,1,0.0777,0.257,191.24,0
LinkedIn,778836,1482,196,5452,0,96,0,0.1211,0.036,525.18,1
LinkedIn,592524,290,5344,6593,1,66,0,0.0112,0.811,2036.16,0
LinkedIn,1376473,666,3186,2177,1,76,0,0.1145,1.463,2063.68,0
